user_id,first_name ,last_name,date ,steps ,workouts ,calories_in,calories_out,join_date
381,Olivia,Young,8/19/2024,10835,easy,2370,2893,5/5/2023
382,Ella,Perez,8/16/2024,7895,hard,2249,2624,9/22/2024
383,Mia,Lee,12/21/2023,12903,medium,2151,2244,3/26/2024
384,Lily,Wright,1/3/2023,12492,medium,2072,2895,10/24/2024
385,Owen,Brown,4/16/2024,9986,hard,2576,2225,9/26/2024
386,Owen,Walker,3/27/2024,7909,none,2432,2529,6/3/2023
387,Chloe,Nelson,8/21/2023,8673,medium,2390,2607,12/10/2025
388,Emma,Carter,9/14/2025,3390,none,2714,2878,11/12/2024
389,Ryan,Hill,1/4/2023,10074,hard,2519,2945,10/1/2025
390,Joshua,Hall,11/19/2025,10661,hard,2133,2840,7/19/2024
391,Isabella,Mitchell,10/17/2025,7676,medium,2338,2585,8/11/2024
392,Sophia,King,2/14/2024,2934,medium,2027,2736,1/24/2023
393,Emma,Taylor,12/5/2025,4166,medium,2000,2938,12/18/2023
394,Michael,Martin,3/1/2024,2665,none,2195,2720,9/11/2025
395,Finn,Brown,10/23/2023,3407,none,2751,2719,4/28/2024
396,Amelia,Robinson,6/24/2023,3993,none,2437,2548,7/11/2024
397,Theodore,Evans,12/19/2024,4529,easy,2349,2663,6/14/2025
398,Zachary,Adams,4/7/2024,4409,easy,2272,2951,9/15/2024
399,Joshua,Lee,6/28/2024,5125,hard,2025,2740,7/24/2025
400,Amelia,Hill,4/13/2024,14870,none,2967,2213,3/31/2024
401,Harrison,Baker,3/3/2025,4927,none,2910,2475,6/11/2025
402,Owen,Lee,5/9/2023,2422,hard,2769,2808,5/15/2023
403,Emma,Thomas,6/11/2023,3972,medium,2360,2906,2/2/2024
404,Emma,Adams,9/2/2024,4157,none,2000,2513,1/1/2024
405,Thomas,Wright,1/13/2023,5841,none,2055,2706,12/27/2025
406,Isabella,Robinson,11/12/2024,11145,easy,2694,2410,4/12/2025
407,Amelia,Allen,5/25/2025,6366,medium,2624,2827,9/5/2023
408,Grace,Clark,10/2/2025,6410,medium,2686,2286,8/4/2023
409,Adam,Thomas,11/14/2023,2446,medium,2549,2753,10/30/2023
410,Sophia,Hernandez,11/27/2025,4025,medium,2799,2769,6/29/2024
411,Charles,Wright,7/31/2025,2586,none,1995,2601,7/16/2024
412,Emily,Carter,12/10/2024,10153,none,2044,2261,5/1/2023
413,Theodore,Wilson,2/19/2023,12671,easy,1841,2389,7/9/2024
414,Emily,Allen,7/23/2025,2186,easy,1802,2253,3/22/2024
415,Dylan,Hill,1/9/2024,9427,medium,2205,2975,5/23/2025
416,Ella,Lee,4/29/2024,10854,hard,2446,2405,9/29/2025
417,Ryan,Allen,10/15/2023,4167,none,1812,2330,11/17/2024
418,Michael,Smith,3/26/2024,10635,easy,2514,2602,6/4/2024
419,Charlotte,Lee,12/6/2024,7169,hard,2495,2822,5/7/2025
420,Dylan,Mitchell,12/24/2023,8847,none,2054,2745,11/5/2025
421,Olivia,Allen,8/12/2023,2381,hard,2623,2669,3/16/2025
422,Charlotte,Thomas,1/6/2023,6379,hard,1816,2311,10/15/2023
423,Finn,Brown,1/10/2024,3876,easy,2618,2815,6/11/2024
424,Chloe,Hall,5/1/2024,6018,easy,2758,2600,5/6/2024
425,Grace,Allen,8/4/2023,6540,none,2636,2312,2/23/2024
426,Ella,Carter,1/3/2023,14438,medium,2709,2314,12/9/2023
427,Zachary,King,11/12/2025,14385,hard,2824,2778,4/14/2023
428,Grace,Brown,7/1/2025,8923,medium,2046,2455,6/30/2025
429,Adam,Robinson,3/19/2024,13693,medium,1894,2731,12/15/2025
430,Chloe,Wilson,9/4/2024,4571,medium,2121,2232,7/21/2023
431,Joshua,Smith,3/22/2025,8575,none,2348,2227,4/13/2025
432,Isabella,Wilson,8/19/2023,8415,hard,1996,2389,3/25/2024
433,Ella,Scott,11/9/2024,9603,none,2520,2529,8/17/2025
434,Eli,Perez,3/13/2024,6065,medium,2788,2774,1/25/2023
435,Lily,Carter,5/26/2024,8748,medium,2564,2912,3/19/2025
436,Ryan,Wright,4/4/2025,12552,medium,2811,2507,5/23/2023
437,Charles,Evans,2/7/2023,5430,none,2288,2572,10/22/2025
438,Sophia,Thomas,10/13/2024,3702,easy,2616,2301,8/29/2025
439,Amelia,Smith,8/6/2023,13750,hard,2051,2364,1/28/2024
440,Ella,King,8/16/2025,12334,medium,2271,2722,12/10/2024
441,Grace,Lewis,1/30/2023,13703,medium,2090,2446,7/24/2023
442,Ava,Mitchell,1/20/2024,11266,hard,2696,2336,1/18/2024
443,Emma,Johnson,3/24/2023,4353,hard,2893,2708,12/29/2023
444,Owen,Young,1/18/2023,14373,none,2702,2666,1/6/2024
445,Adam,Adams,11/1/2025,7247,none,2675,2510,10/28/2025
446,Zachary,Davis,5/7/2025,3590,medium,2217,2638,7/9/2024
447,Eli,Young,4/14/2023,2869,medium,1962,2963,9/29/2024
448,Ella,Evans,3/30/2024,3273,hard,2119,2220,8/28/2025
449,Emma,Hill,8/26/2025,9560,none,2266,2278,2/21/2024
450,Owen,Mitchell,2/7/2025,2436,easy,1870,2721,7/25/2023
451,Emily,Carter,9/4/2025,13333,none,2798,2572,6/3/2025
452,Andrew,Perez,9/8/2025,3986,easy,2492,2459,2/23/2025
453,Isabella,Young,5/26/2024,2948,hard,1929,2819,4/18/2024
454,Lily,Brown,3/4/2024,8316,easy,1997,2777,1/27/2023
455,Harrison,Martin,7/31/2024,3291,hard,1888,2572,3/3/2024
456,Luke,Smith,12/13/2024,13595,medium,2654,2349,7/31/2025
457,Owen,Robinson,11/17/2024,14023,none,2733,2376,10/21/2025
458,Ryan,Hernandez,3/5/2024,2970,none,1815,2639,3/19/2023
459,Isabella,Mitchell,10/7/2023,2419,medium,2003,2499,5/22/2023
460,Isabella,Lewis,1/16/2023,6205,easy,2459,2512,6/6/2025
461,Dylan,Johnson,3/5/2024,14430,hard,2599,2827,8/29/2025
462,Dylan,Walker,11/5/2023,5793,easy,2340,2210,5/22/2025
463,Isabella,Young,12/13/2023,8335,easy,2807,2901,6/4/2024
464,Ava,King,10/2/2023,2177,medium,2533,2752,7/25/2024
465,Emily,Wright,12/24/2024,11936,hard,2893,2337,5/12/2024
466,Emily,Young,5/13/2024,6644,medium,2444,2650,11/30/2024
467,Eli,Wright,2/22/2025,2666,medium,1965,2455,11/26/2024
468,Luke,Scott,1/1/2024,11279,hard,2639,2249,2/19/2023
469,Isabella,Lewis,12/16/2025,5947,medium,2017,2263,5/21/2023
470,Thomas,Scott,9/23/2025,8275,easy,2970,2691,3/27/2025
471,Amelia,Clark,1/1/2023,2571,medium,2168,2700,10/5/2025
472,Chloe,Nelson,3/5/2025,7746,hard,2982,2602,5/30/2023
473,Lily,Wilson,1/29/2024,10937,medium,2002,2324,2/3/2023
474,Ella,Hernandez,1/24/2023,4923,medium,2998,2556,8/30/2023
475,Adam,Clark,2/21/2023,8494,none,2588,2371,8/19/2023
476,Chloe,Hernandez,6/28/2023,2568,easy,1815,2303,7/28/2025
477,Emily,Walker,12/14/2025,6883,hard,1898,2211,10/5/2025
478,Adam,Brown,12/25/2023,4366,medium,1840,2882,10/18/2025
479,Luke,Davis,7/5/2025,2737,medium,2922,2804,9/17/2023
480,Adam,Smith,4/18/2024,14787,none,2429,2407,2/15/2024
481,Owen,Adams,3/15/2023,7616,hard,2650,2843,9/6/2025
482,Michael,Walker,12/8/2023,14350,hard,1871,2405,10/11/2025
483,Andrew,Nelson,9/24/2023,6528,medium,2232,2281,1/26/2025
484,Isabella,Wright,6/20/2023,4597,hard,1957,2574,3/23/2023
485,Lily,Adams,10/9/2024,6022,hard,2934,2431,5/9/2023
486,Emily,Lee,7/18/2023,8089,medium,2357,2542,9/25/2024
487,Harrison,Walker,5/31/2025,4304,hard,2573,2541,6/6/2025
488,Sophia,Walker,9/16/2024,4930,none,2596,2504,2/21/2025
489,Owen,Martin,4/20/2023,13201,none,2889,2654,7/15/2023
490,Grace,Nelson,12/9/2024,2090,none,1970,2410,9/7/2025
491,Amelia,Thomas,7/20/2024,2966,none,2875,2511,8/2/2023
492,Owen,Carter,12/6/2023,3677,easy,2300,2266,6/10/2024
493,Mia,Nelson,6/9/2024,13987,hard,2849,2420,6/30/2025
494,Olivia,Wilson,2/17/2025,2969,easy,2694,2447,4/23/2025
495,Ella,Hernandez,10/21/2024,9047,hard,2080,2332,4/11/2023
496,Adam,Wright,7/23/2023,4119,easy,2595,2681,3/22/2025
497,Grace,Evans,3/22/2025,12306,none,2198,2677,10/21/2025
498,Theodore,Thomas,4/25/2024,8363,easy,2112,2866,10/19/2024
499,Dylan,Clark,11/26/2023,10163,easy,2179,2436,11/15/2023
500,Chloe,Allen,11/27/2025,2466,none,2372,2868,6/1/2025
501,Mia,Davis,5/21/2025,11967,medium,2241,2583,3/3/2024
502,Theodore,Robinson,4/2/2025,11300,easy,2492,2424,3/1/2024
503,Charlotte,Moore,12/8/2024,5582,none,2713,2683,2/21/2023
504,Luke,Walker,7/5/2023,8882,easy,2280,2787,7/6/2023
505,Isabella,Carter,9/24/2023,4262,easy,2356,2360,4/15/2025
506,Ava,Scott,8/3/2023,11311,none,2115,2949,1/9/2024
507,Finn,Scott,9/30/2023,6209,none,2530,2920,8/1/2023
508,Eli,Perez,6/17/2025,5188,hard,2354,2386,9/17/2024
509,Adam,Davis,6/15/2023,8714,hard,2437,2866,2/6/2023
510,Ryan,Taylor,3/14/2025,6830,easy,2510,2499,1/25/2023
511,Olivia,Scott,3/23/2023,10357,medium,2463,2803,1/26/2025
512,Joshua,King,10/8/2023,3961,easy,2799,2741,2/1/2025
513,Andrew,Brown,6/29/2025,5045,medium,2615,2373,12/12/2024
514,Harrison,Allen,7/23/2024,10714,none,2672,2311,12/26/2023
515,Emily,Lewis,9/10/2023,11245,medium,2609,2559,3/9/2024
516,Michael,Walker,9/9/2025,11738,none,2691,2201,7/6/2024
517,Harrison,Hill,11/20/2024,4681,medium,2709,2824,11/10/2024
518,Chloe,Hall,1/17/2025,8859,medium,1890,2746,8/25/2025
519,Amelia,Walker,3/24/2025,5330,none,2740,2252,3/30/2025
520,Andrew,Baker,1/29/2023,4234,easy,2198,2205,11/27/2025
521,Lily,Smith,2/3/2025,11952,medium,2068,2897,9/24/2025
522,Thomas,Young,4/29/2023,5402,medium,1860,2336,1/4/2023
523,Dylan,King,1/7/2024,11474,none,2160,2842,4/15/2024
524,Eli,Wilson,9/21/2024,13846,hard,2728,2466,6/13/2024
525,Chloe,Lewis,5/8/2025,13701,medium,2081,2496,6/17/2025
526,Theodore,Moore,8/27/2023,10587,medium,2831,2425,1/3/2023
527,Dylan,Hall,9/9/2023,4242,medium,2753,2837,3/24/2025
528,Olivia,Hernandez,9/15/2025,7684,easy,2229,2754,12/5/2023
529,Michael,Moore,1/7/2023,2765,easy,1988,2966,12/10/2023
530,Eli,Nelson,4/4/2025,3881,hard,2388,2553,6/17/2024
531,Chloe,Robinson,8/28/2025,10740,medium,2913,2329,1/5/2025
532,Eli,Lee,9/24/2024,7607,hard,2088,2998,9/2/2023
533,Theodore,Taylor,11/29/2024,12265,hard,2874,2842,7/29/2024
534,Emily,Johnson,8/28/2024,4578,hard,2718,2410,8/27/2023
535,Dylan,Robinson,6/27/2025,4558,hard,2481,2565,3/8/2023
536,Lily,Clark,6/21/2023,11620,hard,1994,2770,11/23/2025
537,Harrison,Wilson,8/30/2025,2866,hard,2418,2543,4/28/2025
538,Mia,Taylor,1/8/2024,12769,medium,2013,2318,11/27/2023
539,Chloe,Allen,3/17/2024,3747,hard,2108,2599,2/11/2024
540,Charlotte,Evans,11/28/2025,12849,hard,2789,2801,6/3/2023
541,Lily,Davis,1/18/2025,6817,easy,2597,2309,6/1/2024
542,Olivia,Martin,6/29/2024,6088,easy,2112,2277,3/8/2025
543,Finn,Clark,9/5/2024,7081,none,1863,2490,5/25/2025
544,Thomas,Thomas,9/12/2025,5239,none,2401,2729,2/3/2023
545,Isabella,Hernandez,5/4/2024,3981,medium,2018,2776,9/4/2023
546,Zachary,Perez,7/22/2025,6945,medium,2256,2824,4/8/2025
547,Ava,Wilson,12/2/2024,9816,none,1821,2435,12/25/2023
548,Lily,Nelson,6/29/2023,2167,hard,1984,2762,5/23/2023
549,Zachary,Martin,8/24/2025,2817,medium,1960,2302,12/20/2023
550,Finn,Lee,5/14/2024,2303,medium,2042,2869,9/5/2023
551,Isabella,Clark,6/21/2023,5940,easy,2098,2647,5/3/2024
552,Theodore,Baker,4/13/2023,8243,medium,2450,2693,12/6/2023
553,Ava,Allen,4/5/2025,6127,easy,2040,2514,7/19/2024
554,Chloe,Brown,2/5/2024,2850,medium,2425,2350,12/16/2024
555,Finn,Hall,9/16/2024,14269,easy,2301,2605,9/2/2025
556,Harrison,Moore,9/30/2025,6509,none,2744,2661,8/2/2023
557,Theodore,Hernandez,12/31/2024,10459,medium,1811,2510,1/10/2025
558,Amelia,Clark,4/11/2024,13491,none,2794,2902,9/3/2025
559,Joshua,King,3/24/2023,5852,hard,2079,2689,1/18/2025
560,Emily,Hill,8/13/2024,8007,medium,2321,2868,4/11/2025
561,Michael,Davis,7/21/2025,8144,easy,2414,2944,6/10/2024
562,Owen,Hall,2/24/2023,13831,medium,2686,2640,7/30/2023
563,Michael,Young,2/22/2024,6446,medium,1922,2933,8/25/2023
564,Ava,King,12/25/2023,11511,hard,2153,2229,5/24/2023
565,Amelia,Scott,10/25/2025,11829,hard,2948,2467,4/13/2025
566,Harrison,Lewis,12/30/2025,2980,none,2264,2429,4/6/2025
567,Luke,Mitchell,6/21/2024,4257,none,2469,2267,8/18/2025
568,Chloe,Lewis,8/27/2025,2228,medium,2103,2252,11/20/2023
569,Owen,Wright,4/1/2025,9106,medium,2243,2810,7/2/2024
570,Grace,Mitchell,7/6/2023,14828,none,2990,2888,9/10/2023
571,Sophia,Young,6/14/2024,12307,none,2588,2370,10/26/2025
572,Mia,Adams,7/10/2025,7001,medium,2761,2606,3/27/2025
573,Ryan,Taylor,3/19/2023,2466,easy,2634,2705,5/16/2025
574,Luke,Perez,2/6/2024,10432,easy,1849,2935,8/3/2023
575,Sophia,Lewis,11/24/2023,9454,medium,2625,2739,3/3/2023
576,Charlotte,Perez,11/16/2024,4251,medium,2110,2637,4/3/2023
577,Zachary,Thomas,4/19/2024,12837,medium,2888,2895,8/21/2023
578,Owen,Robinson,4/8/2023,5773,none,2994,2832,11/15/2023
579,Isabella,Carter,7/12/2024,11077,easy,2956,2605,2/16/2025
580,Thomas,Moore,10/2/2023,5720,none,2427,2327,11/17/2023
581,Olivia,Hall,9/14/2025,10113,hard,2376,2265,9/9/2023
582,Sophia,King,12/6/2023,14616,hard,2945,2844,11/7/2024
583,Amelia,Hill,5/6/2023,9961,none,2292,2443,3/24/2024
584,Andrew,Adams,4/17/2023,14726,hard,2637,2972,11/12/2024
585,Olivia,Brown,7/19/2025,6387,none,2519,2604,8/2/2023
586,Finn,Wright,10/12/2023,5627,none,2385,2248,11/9/2025
587,Emma,Clark,12/4/2023,11050,hard,2943,2301,9/24/2023
588,Harrison,Johnson,1/24/2025,2096,easy,2018,2996,4/20/2023
589,Adam,Scott,3/25/2025,3819,none,2160,2340,4/24/2024
590,Ava,Allen,8/13/2023,6402,none,2631,2668,8/16/2024
591,Olivia,Baker,10/24/2023,9327,medium,2260,2740,11/27/2024
592,Luke,Martin,6/11/2024,13946,none,2498,2960,8/10/2023
593,Finn,Taylor,10/5/2025,5800,none,2544,2952,4/26/2025
594,Olivia,Carter,9/12/2023,3585,medium,2539,2730,8/14/2024
595,Dylan,King,11/2/2025,10969,easy,2476,2901,7/7/2025
596,Charlotte,Wilson,11/28/2024,4932,medium,2215,2355,9/24/2024
597,Harrison,Thomas,2/17/2024,6766,easy,2318,2802,5/18/2024
598,Lily,Scott,1/28/2023,3512,none,2213,2946,12/23/2024
599,Andrew,Walker,6/20/2025,10119,easy,2117,2247,12/27/2024
600,Adam,Smith,6/2/2025,14977,none,2011,2914,10/8/2024
601,Grace,Thomas,8/12/2024,3706,medium,2166,2376,10/30/2023
602,Ryan,Adams,12/14/2024,2273,easy,2343,2635,9/3/2023
603,Lily,Hill,2/22/2025,5118,hard,2942,2291,7/17/2024
604,Theodore,Lee,10/1/2025,12975,easy,1848,2333,4/7/2023
605,Chloe,Evans,2/26/2023,11286,hard,2040,2586,10/7/2025
606,Owen,Nelson,1/5/2024,4374,medium,2995,2378,10/18/2024
607,Chloe,Wright,8/20/2024,5626,none,1891,2480,9/5/2024
608,Isabella,Lewis,10/31/2025,11694,none,1959,2309,1/7/2023
609,Thomas,Walker,9/5/2024,10124,easy,2082,2486,3/2/2024
610,Charlotte,Robinson,10/8/2023,8214,medium,2886,2723,11/20/2025
611,Ryan,Hernandez,5/17/2023,3740,hard,2098,2470,8/14/2023
612,Chloe,Martin,2/6/2025,6583,none,2045,2975,2/1/2024
613,Luke,Hill,6/18/2024,14000,medium,1880,2304,11/21/2023
614,Thomas,Davis,11/28/2023,3323,none,2357,2968,4/24/2024
615,Grace,Moore,10/17/2025,7085,hard,2698,2704,1/23/2025
616,Andrew,Martin,10/31/2024,5599,hard,2378,2889,2/24/2025
617,Theodore,Baker,6/15/2025,8312,easy,2604,2580,4/30/2024
618,Michael,Taylor,8/22/2025,2853,medium,2462,2525,9/16/2025
619,Charlotte,Johnson,9/13/2025,10421,hard,2317,2299,1/25/2025
620,Finn,Hill,7/1/2024,5504,hard,2806,2211,4/14/2024
621,Adam,Allen,8/17/2025,14041,none,2282,2844,12/24/2025
622,Luke,Mitchell,1/12/2025,7609,none,2311,2717,8/29/2023
623,Olivia,Wright,8/2/2023,5256,easy,1813,2831,2/24/2024
624,Isabella,Nelson,2/8/2024,8997,easy,2936,2334,7/30/2025
625,Eli,Johnson,5/2/2023,9495,medium,2174,2810,4/15/2025
626,Luke,Carter,5/11/2024,2677,medium,2003,2986,6/9/2023
627,Andrew,Carter,12/23/2025,14013,easy,1907,2691,7/5/2023
628,Ryan,Brown,7/11/2023,8913,hard,2894,2419,10/24/2023
629,Joshua,Nelson,8/17/2025,3062,none,2467,2714,3/10/2023
630,Grace,Taylor,6/10/2025,8619,none,2206,2315,1/9/2023
631,Ryan,Thomas,10/21/2023,5219,hard,1864,2968,3/12/2025
632,Emma,Evans,11/10/2024,7310,none,2135,2383,11/7/2023
633,Ella,Smith,8/17/2023,4281,none,2587,2460,4/27/2024
634,Joshua,Mitchell,12/28/2025,5915,none,2951,2227,1/20/2023
635,Ryan,Martin,9/16/2024,11871,hard,1983,2918,1/19/2025
636,Chloe,Wright,10/12/2025,8342,easy,2237,2483,12/8/2024
637,Adam,Martin,11/4/2024,11280,hard,1915,2718,4/20/2024
638,Ella,Carter,12/19/2024,4842,none,2762,2773,9/5/2023
639,Grace,Walker,5/31/2025,4994,easy,2570,2822,9/13/2023
640,Amelia,Wilson,11/10/2024,5766,none,2495,2590,8/13/2024
641,Adam,Taylor,7/19/2025,11393,medium,2264,2403,5/30/2023
642,Michael,Baker,11/23/2024,12399,hard,2712,2762,10/4/2023
643,Sophia,Adams,1/21/2023,14800,easy,2847,2981,5/15/2025
644,Michael,Baker,12/3/2023,11858,easy,2751,2325,5/31/2025
645,Ella,Martin,1/30/2025,6918,none,2185,2712,12/30/2025
646,Charlotte,Thomas,3/26/2025,8843,easy,2097,2410,12/30/2023
647,Mia,Lee,7/13/2023,3103,none,2524,2804,3/13/2024
648,Harrison,Lewis,5/20/2024,4170,easy,2757,2402,11/27/2023
649,Andrew,Nelson,3/24/2025,6548,easy,2520,2599,5/9/2025
650,Harrison,Robinson,9/15/2024,3119,hard,2709,2204,2/14/2025
651,Joshua,Mitchell,11/2/2025,3395,easy,2532,2335,6/26/2023
652,Charles,Perez,8/13/2023,13552,medium,2566,2241,2/8/2023
653,Michael,Perez,7/17/2023,5556,easy,2292,2607,12/1/2025
654,Chloe,Lee,8/25/2023,11380,easy,1930,2595,3/11/2023
655,Michael,Baker,6/6/2024,8332,easy,2843,2413,10/21/2024
656,Adam,Wilson,4/4/2023,8108,medium,2867,2384,7/22/2025
657,Grace,Adams,9/12/2024,2606,hard,2748,2495,12/2/2023
658,Mia,Hall,5/8/2023,4274,medium,2350,2220,8/7/2024
659,Adam,Davis,7/18/2023,4731,easy,2079,2305,3/4/2023
660,Ryan,Clark,7/30/2025,11144,none,2976,2764,10/22/2023
661,Thomas,Walker,11/2/2024,7003,none,2801,2394,11/17/2023
662,Eli,Brown,5/25/2025,4980,hard,2826,2999,5/26/2025
663,Ryan,Adams,7/20/2024,3410,medium,2386,2954,2/9/2025
664,Charlotte,Carter,10/30/2023,3891,medium,2179,2820,3/27/2024
665,Olivia,Thomas,11/27/2025,2782,medium,2866,2815,2/3/2025
666,Emily,Wright,1/9/2025,3037,hard,2945,2557,10/1/2025
667,Ryan,Lewis,4/23/2025,7615,hard,2005,2888,6/24/2025
668,Olivia,King,7/23/2025,7202,hard,2087,2220,7/17/2023
669,Andrew,Scott,1/1/2023,4870,hard,2848,2549,2/21/2023
670,Michael,Wright,6/15/2025,11788,medium,2462,2588,6/2/2025
671,Mia,Lewis,6/28/2025,6848,hard,2156,2561,11/8/2023
672,Harrison,Hall,12/28/2024,6931,medium,2833,2947,4/26/2024
673,Harrison,Wright,9/15/2024,14288,medium,2762,2570,4/26/2023
674,Emily,Mitchell,3/26/2025,4228,easy,2688,2478,6/15/2025
675,Olivia,Perez,12/7/2025,4535,medium,2318,2475,8/12/2025
676,Joshua,King,5/4/2023,7233,hard,2280,2904,7/7/2024
677,Adam,Hill,6/16/2025,9643,easy,2244,2381,7/7/2023
678,Thomas,Scott,8/2/2023,11208,medium,2785,2724,1/26/2024
679,Eli,Lewis,12/30/2024,4371,none,2002,2993,7/16/2024
680,Adam,Perez,3/2/2025,3524,none,2947,2658,8/13/2023
681,Owen,Young,11/11/2025,4585,none,2059,2993,4/4/2025
682,Andrew,Evans,9/29/2025,11569,none,2529,2480,12/16/2023
683,Ella,Young,11/19/2023,2153,hard,1946,2800,3/26/2025
684,Ryan,Young,9/23/2025,4795,hard,2475,2609,7/28/2024
685,Chloe,Young,1/22/2023,3743,hard,1896,2903,8/21/2025
686,Mia,Brown,4/27/2024,12871,hard,2229,2566,2/14/2023
687,Emily,Hill,12/27/2025,11456,medium,1814,2964,11/18/2025
688,Finn,Adams,4/24/2025,10230,none,2981,2309,9/18/2023
689,Grace,Carter,1/16/2025,10011,easy,2568,2225,6/30/2025
690,Charlotte,Thomas,8/14/2025,12436,none,2270,2580,6/29/2024
691,Owen,Scott,4/7/2024,7470,medium,2140,2430,12/10/2023
692,Charles,Wright,7/31/2025,11947,hard,2909,2877,10/8/2025
693,Joshua,Thomas,1/18/2023,5881,hard,2060,2567,10/22/2024
694,Amelia,Scott,12/30/2024,11047,easy,2286,2769,3/28/2025
695,Mia,Evans,7/16/2024,11490,medium,2945,2672,9/15/2025
696,Isabella,Moore,12/2/2025,7202,easy,2120,2874,5/24/2024
697,Grace,Johnson,11/2/2023,2726,medium,2913,2458,2/28/2025
698,Grace,Martin,3/14/2024,2839,easy,2484,2476,12/2/2025
699,Charlotte,Adams,11/13/2023,6055,medium,1910,2316,6/29/2023
700,Charles,Lewis,10/11/2025,2956,none,2401,2276,6/16/2024
701,Owen,Carter,2/1/2025,9762,none,1890,2465,3/11/2024
702,Sophia,Adams,9/19/2024,14986,hard,2768,2472,4/18/2023
703,Amelia,Hill,11/17/2024,4088,easy,2253,2706,10/10/2025
704,Luke,Walker,1/6/2024,6807,none,2617,2496,5/29/2023
705,Harrison,Hall,9/22/2023,6643,easy,2732,2563,6/4/2023
706,Mia,Adams,2/12/2024,8029,easy,1804,2654,6/26/2024
707,Charles,Lee,2/14/2023,6680,easy,2658,2321,12/27/2024
708,Joshua,Martin,3/28/2024,2893,none,2039,2473,12/29/2023
709,Michael,Davis,4/2/2024,5301,none,2808,2514,3/11/2023
710,Mia,Evans,5/20/2024,5888,easy,2474,2756,2/13/2024
711,Adam,Smith,5/25/2024,3734,medium,2689,2364,8/18/2025
712,Isabella,Davis,2/25/2025,9011,easy,1947,2461,7/19/2025
713,Charles,Scott,2/10/2023,4769,easy,2922,2295,5/17/2023
714,Sophia,Nelson,4/12/2025,8640,easy,2205,2545,9/22/2023
715,Andrew,Hernandez,2/15/2023,4402,hard,2262,2229,2/12/2024
716,Isabella,Lewis,11/28/2025,13229,medium,1854,2224,11/25/2024
717,Charlotte,Nelson,1/7/2023,4353,medium,2916,2440,6/11/2024
718,Owen,Brown,9/3/2023,4801,easy,1804,2771,6/23/2023
719,Luke,Lee,8/25/2025,4860,hard,2223,2596,5/16/2024
720,Charles,Young,6/8/2025,2101,none,2137,2243,11/16/2023
721,Grace,King,4/23/2023,2265,easy,1911,2730,9/2/2025
722,Emma,Wilson,11/19/2024,4586,hard,2774,2425,3/1/2025
723,Emily,Wilson,8/17/2025,13298,hard,2383,2576,2/15/2025
724,Andrew,Smith,10/13/2024,11123,hard,2594,2639,3/18/2023
725,Grace,Hill,4/10/2025,12335,medium,2415,2287,8/23/2025
726,Michael,Hill,1/16/2024,4351,hard,1816,2923,10/26/2023
727,Charlotte,Lewis,5/5/2024,6596,easy,2438,2987,1/18/2023
728,Ella,Walker,6/27/2023,3428,easy,2289,2670,6/11/2024
729,Andrew,Lee,7/12/2025,5151,none,2674,2999,1/8/2023
730,Joshua,Baker,5/31/2023,14415,hard,2428,2330,3/26/2024
731,Theodore,King,1/20/2024,7499,medium,2644,2387,3/18/2023
732,Amelia,Perez,11/17/2024,13730,hard,2193,2443,3/15/2024
733,Lily,Hill,4/27/2024,8101,none,1841,2240,2/20/2023
734,Harrison,Hill,9/29/2025,10515,hard,2875,2500,2/25/2025
735,Chloe,Baker,5/6/2024,13721,medium,2791,2386,1/6/2024
736,Ava,Wilson,6/20/2023,2027,medium,1870,2822,11/29/2024
737,Emily,Scott,11/26/2024,12531,easy,2228,2388,5/4/2024
738,Olivia,Nelson,8/17/2024,11146,hard,2289,2703,7/31/2024
739,Ryan,Johnson,6/20/2024,3257,medium,2448,2360,6/3/2025
740,Mia,Wilson,3/31/2025,5103,none,2049,2995,11/3/2025
741,Adam,Smith,11/12/2023,4326,easy,2871,2523,1/15/2025
742,Amelia,Baker,10/24/2024,8693,none,2792,2554,1/30/2025
743,Joshua,Hall,9/7/2025,4623,easy,2057,2623,6/22/2024
744,Michael,Martin,1/28/2023,7089,hard,1813,2945,12/7/2025
745,Mia,Hernandez,6/20/2025,13383,easy,2950,2672,3/10/2024
746,Mia,Taylor,7/31/2023,14336,none,2321,2835,10/4/2024
747,Ella,Wright,8/10/2024,8820,easy,2706,2200,4/7/2025
748,Andrew,Young,12/23/2025,6413,hard,2481,2987,8/4/2025
749,Harrison,Wilson,1/7/2023,12377,easy,2518,2727,5/7/2024
750,Lily,Robinson,1/22/2025,6713,easy,1817,2589,10/1/2025
751,Dylan,Lee,7/19/2024,11353,medium,2366,2888,1/12/2023
752,Luke,Hill,7/15/2025,14238,none,2766,2579,2/24/2023
753,Adam,Lee,3/3/2025,5887,hard,2450,2536,10/30/2025
754,Ryan,Mitchell,8/7/2024,4155,easy,2786,2221,11/25/2024
755,Adam,Lewis,11/11/2025,2948,none,2408,2624,9/3/2023
756,Finn,Johnson,3/13/2025,4020,none,1879,2973,6/1/2024
757,Ava,Lewis,4/22/2025,4732,none,1874,2549,3/6/2024
758,Lily,Evans,2/2/2023,12450,none,2953,2289,5/27/2025
759,Joshua,Taylor,4/14/2025,5456,hard,1941,2232,12/23/2025
760,Charlotte,Wright,8/16/2024,6774,easy,2546,2572,3/14/2024
761,Amelia,Clark,11/10/2024,8195,medium,1926,2566,12/17/2025
762,Charles,Lee,4/23/2023,6096,none,2117,2899,11/25/2023
