user_id,first_name,last_name, date,time_in_app_minutes ,screens_viwed,features_used
585,Michael,Johnson,12/31/2023,28,27,5
586,Andrew,Hall,9/25/2023,33,6,5
587,Emily,Mitchell,10/12/2024,17,16,1
588,Luke,Taylor,10/14/2023,6,20,2
589,Ella,Clark,4/14/2024,34,25,3
590,Ava,Brown,7/30/2023,86,45,6
591,Ella,Robinson,6/14/2024,112,14,6
592,Charlotte,Thomas,7/18/2023,97,3,6
593,Dylan,Nelson,12/11/2024,87,10,6
594,Zoe,Scott,2/14/2023,19,22,2
595,Zachary,Mitchell,8/9/2023,38,16,4
596,Olivia,Nelson,8/6/2023,40,15,1
597,Ava,Scott,8/29/2024,7,34,4
598,Emily,King,10/21/2024,88,22,6
599,Theodore,Davis,8/29/2024,58,34,5
600,Grace,Perez,5/16/2024,71,5,2
601,Dylan,Hall,7/27/2023,95,4,6
602,Adam,Scott,4/15/2023,57,23,1
603,Harrison,Perez,3/22/2024,27,42,3
604,Mia,King,12/27/2024,53,33,2
605,Amelia,Davis,5/23/2023,42,35,5
606,Mia,King,4/27/2024,1,33,5
607,Finn,Walker,10/16/2024,46,37,3
608,Luke,Thomas,1/28/2023,2,39,1
609,Grace,Evans,4/16/2024,86,37,4
610,Ella,Clark,5/3/2023,97,38,6
611,Dylan,Evans,9/12/2023,71,20,6
612,Charlotte,Adams,12/21/2023,30,3,2
613,Thomas,Evans,4/19/2023,91,1,5
614,Charles,Clark,8/25/2023,56,9,4
615,Ava,Lewis,10/4/2023,59,18,5
616,Ava,Adams,8/5/2023,42,46,6
617,Theodore,Adams,12/19/2024,34,48,6
618,Joshua,Wilson,8/29/2024,63,49,6
619,Luke,Hall,4/18/2024,79,34,3
620,Finn,Perez,12/18/2023,85,7,4
621,Ava,Davis,11/12/2023,82,12,4
622,Emily,Baker,9/20/2023,94,12,3
623,Lily,Walker,1/19/2023,80,3,6
624,Zoe,Lewis,3/19/2023,34,43,4
625,Eli,Martin,10/7/2023,58,36,4
626,Finn,Carter,2/23/2024,83,2,3
627,Owen,Baker,2/24/2023,70,47,3
628,Zoe,Scott,2/25/2023,111,30,5
629,Andrew,Robinson,1/4/2023,117,49,5
630,Lily,Hill,3/4/2024,10,21,6
631,Finn,Wilson,12/2/2024,37,46,1
632,Luke,Brown,12/7/2024,102,12,4
633,Sophia,Moore,7/3/2024,43,41,6
634,Zoe,Wilson,10/22/2024,41,45,1
635,Theodore,Allen,7/11/2023,91,13,1
636,Charles,Wright,4/27/2023,24,25,1
637,Theodore,Perez,11/21/2024,45,31,6
638,Andrew,Brown,6/25/2023,17,36,5
639,Ava,Clark,8/15/2024,100,49,5
640,Joshua,Davis,1/1/2024,100,19,6
641,Owen,Perez,3/12/2024,75,17,4
642,Eli,Evans,5/10/2024,21,25,3
643,Finn,Lewis,3/17/2023,59,45,2
644,Chloe,Allen,2/24/2023,10,28,2
645,Dylan,Lee,10/25/2024,119,13,6
646,Owen,King,8/8/2023,56,32,6
647,Emily,Perez,6/6/2023,19,2,5
648,Andrew,Martin,11/16/2024,61,30,2
649,Ava,Hall,3/25/2023,93,19,5
650,Mia,Johnson,6/28/2024,64,3,6
651,Amelia,Allen,12/17/2023,72,45,2
652,Lily,Hill,8/4/2023,90,41,3
653,Zoe,Lewis,11/18/2024,5,12,2
654,Finn,Nelson,5/5/2023,11,20,1
655,Zoe,Hernandez,8/23/2023,46,25,6
656,Amelia,Evans,6/28/2023,85,37,2
657,Thomas,Smith,12/19/2024,93,38,4
658,Owen,Taylor,6/17/2024,20,33,2
659,Theodore,Evans,7/15/2024,87,24,2
660,Charlotte,Johnson,4/6/2023,68,25,3
661,Sophia,Baker,5/26/2024,107,20,4
662,Olivia,Wilson,1/14/2023,112,43,5
663,Lily,Mitchell,5/15/2023,11,21,3
664,Olivia,Brown,12/18/2023,58,43,3
665,Adam,Mitchell,3/13/2024,82,33,1
666,Luke,Lewis,9/7/2024,35,50,1
667,Lily,Taylor,4/1/2024,82,48,1
668,Amelia,Lee,7/1/2024,65,19,3
669,Charles,Hall,10/16/2023,98,40,4
670,Ava,Baker,10/7/2023,119,27,6
671,Ava,Wright,3/22/2023,24,22,4
672,Mia,Hill,9/18/2023,114,25,3
673,Ryan,Robinson,3/9/2024,76,20,5
674,Lily,Evans,12/18/2024,95,36,4
675,Zoe,Carter,7/2/2024,113,16,6
676,Grace,Lewis,1/21/2023,108,8,2
677,Lily,Brown,12/6/2024,20,32,6
678,Lily,Perez,9/24/2024,96,30,2
679,Zachary,Lewis,9/21/2023,12,39,6
680,Thomas,Nelson,2/17/2023,107,20,2
681,Harrison,Hall,10/13/2024,13,50,2
682,Thomas,Carter,2/1/2024,69,21,6
683,Chloe,Taylor,5/12/2024,5,34,2
684,Charlotte,Hill,12/13/2024,14,1,6
685,Chloe,Robinson,9/15/2023,4,20,6
686,Ava,Wright,1/1/2023,103,10,4
687,Theodore,Martin,8/16/2024,65,30,4
688,Thomas,Brown,8/25/2024,52,20,2
689,Emily,Lewis,5/15/2024,55,31,4
690,Luke,Brown,4/27/2024,69,33,3
691,Finn,Baker,7/24/2024,99,46,3
692,Theodore,Nelson,8/13/2024,22,31,6
693,Mia,Young,9/8/2024,27,39,6
694,Luke,Robinson,3/19/2024,3,3,5
695,Zoe,Evans,11/12/2023,73,31,2
696,Zoe,Wright,7/18/2024,97,39,1
697,Mia,Smith,1/6/2023,3,45,5
698,Isabella,Robinson,9/14/2024,98,19,2
699,Charlotte,Taylor,12/17/2024,40,34,6
700,Isabella,Brown,9/29/2024,95,42,3
701,Adam,Clark,9/26/2024,44,35,1
702,Dylan,Walker,7/4/2023,0,22,1
703,Michael,Martin,5/14/2024,70,33,2
704,Grace,Perez,2/25/2023,97,19,1
705,Eli,Brown,9/11/2024,47,4,5
706,Zachary,Davis,6/18/2023,57,17,6
707,Dylan,Clark,11/26/2024,14,23,5
708,Olivia,Taylor,1/1/2023,91,44,2
709,Zoe,Robinson,6/15/2024,62,21,1
710,Theodore,Hernandez,3/24/2024,55,48,2
711,Amelia,King,6/27/2023,86,13,2
712,Emma,Davis,11/24/2023,95,21,2
713,Theodore,Baker,12/14/2024,69,36,6
714,Zachary,Baker,8/3/2024,116,48,6
715,Adam,Wright,6/25/2024,34,1,5
716,Adam,Robinson,1/14/2023,5,16,5
717,Zachary,Mitchell,3/15/2023,58,44,6
718,Olivia,Hill,9/10/2024,49,27,4
719,Joshua,Nelson,3/14/2024,8,46,2
720,Thomas,King,11/8/2023,7,29,5
721,Theodore,Clark,10/9/2024,24,24,3
722,Zachary,Hall,12/2/2023,50,9,4
723,Mia,Hernandez,3/5/2023,28,49,4
724,Emily,Mitchell,12/3/2023,115,20,2
725,Owen,Robinson,9/22/2023,78,11,3
726,Ryan,Taylor,7/26/2023,117,39,4
727,Grace,Baker,12/4/2023,111,26,3
728,Adam,Davis,2/27/2023,14,42,3
729,Joshua,Scott,2/17/2024,116,50,4
730,Harrison,Baker,8/16/2024,11,31,5
731,Joshua,Carter,10/24/2024,31,43,2
732,Theodore,Clark,6/29/2024,55,35,3
733,Ryan,Young,1/20/2023,24,38,4
734,Charles,Adams,1/26/2023,52,29,3
735,Michael,Scott,1/11/2023,71,36,2
736,Thomas,Adams,1/20/2023,17,17,3
737,Joshua,Perez,12/15/2024,112,7,6
738,Thomas,Lee,7/30/2024,80,46,4
739,Grace,Moore,5/28/2024,27,2,3
740,Zachary,Carter,8/29/2023,91,44,4
741,Sophia,Hernandez,9/1/2024,118,22,1
742,Dylan,Hall,9/20/2023,42,24,4
743,Michael,Lee,11/28/2023,61,36,1
744,Michael,Robinson,11/6/2024,59,46,5
745,Emily,Smith,12/26/2023,58,42,2
746,Ava,King,6/14/2024,28,1,6
747,Theodore,Moore,9/16/2024,17,38,6
748,Joshua,Walker,3/17/2024,68,1,3
749,Amelia,Wright,9/3/2023,31,27,1
750,Ava,Brown,9/2/2024,36,8,2
751,Amelia,Adams,9/26/2023,105,25,6
752,Luke,Wilson,8/5/2024,37,19,3
753,Thomas,Allen,3/16/2024,114,37,5
754,Thomas,Adams,1/2/2024,85,2,6
755,Theodore,Hernandez,2/15/2023,39,23,1
756,Zachary,Hill,3/10/2024,72,4,3
757,Sophia,Martin,12/2/2024,35,25,1
758,Emily,Thomas,5/30/2024,11,24,6
759,Theodore,Perez,9/14/2024,44,20,2
760,Ryan,Wright,10/3/2024,60,28,4
761,Chloe,Lee,5/23/2024,22,41,1
762,Dylan,Evans,6/17/2024,103,29,5
763,Sophia,Walker,10/25/2023,33,31,6
764,Zachary,Moore,4/28/2024,36,10,3
765,Dylan,King,11/17/2024,52,36,2
766,Sophia,King,12/1/2024,114,17,6
767,Ava,Thomas,12/4/2023,78,40,6
768,Eli,Hernandez,9/6/2024,55,34,4
769,Zachary,Perez,6/23/2024,100,4,3
770,Thomas,Johnson,5/18/2023,1,6,1
771,Chloe,Taylor,7/27/2024,96,38,3
772,Ella,Lee,7/29/2024,110,49,2
773,Dylan,Baker,2/17/2024,119,49,1
774,Thomas,Allen,12/18/2024,95,28,1
775,Lily,Young,9/20/2023,75,10,5
776,Amelia,Davis,2/20/2024,68,27,1
777,Zachary,Hill,3/6/2023,83,47,6
778,Mia,Lee,12/4/2024,64,19,6
779,Ella,Martin,5/16/2024,90,9,6
780,Dylan,Young,5/17/2023,33,47,5
781,Emily,Lewis,4/14/2024,48,38,4
782,Adam,Hill,10/3/2024,71,37,2
783,Chloe,Hall,7/30/2023,84,41,6
784,Amelia,Thomas,9/17/2024,21,37,1
785,Olivia,Davis,8/30/2024,88,42,1
786,Charles,King,1/12/2023,25,48,2
787,Ava,Hill,2/19/2024,54,34,3
788,Andrew,Mitchell,7/12/2023,115,41,4
789,Michael,Baker,4/23/2023,24,26,1
790,Joshua,Adams,7/6/2024,71,29,2
791,Ava,Martin,6/13/2023,72,34,6
792,Zachary,Mitchell,5/24/2024,81,39,6
793,Ryan,Robinson,9/15/2023,75,7,2
794,Lily,Mitchell,3/19/2023,40,46,5
795,Ava,Wilson,8/12/2023,92,9,1
796,Eli,Nelson,5/18/2023,86,26,4
797,Finn,Wilson,11/22/2023,105,45,6
798,Eli,Robinson,3/13/2024,78,49,4
799,Zachary,Nelson,8/14/2024,44,42,2
800,Adam,Clark,1/23/2023,100,33,3
801,Amelia,Brown,1/21/2023,71,22,1
802,Lily,Carter,8/11/2023,27,30,3
803,Grace,Taylor,12/7/2023,39,15,2
804,Charlotte,Evans,3/27/2024,40,28,6
805,Charles,Scott,12/22/2023,71,6,2
806,Thomas,Lee,1/28/2024,23,14,3
807,Harrison,Taylor,11/28/2024,73,5,2
808,Luke,Evans,3/28/2023,57,34,1
809,Thomas,Thomas,7/1/2023,32,46,3
810,Lily,Taylor,1/31/2024,34,12,1
811,Chloe,Thomas,10/5/2023,45,3,3
812,Isabella,Johnson,8/21/2023,33,26,1
813,Lily,Hernandez,1/4/2023,59,26,1
814,Emma,Thomas,3/7/2024,53,7,4
815,Finn,Wilson,5/29/2023,26,15,6
816,Lily,Hernandez,11/6/2024,38,11,3
817,Joshua,Wright,5/12/2023,86,3,5
818,Ava,Young,10/14/2024,103,2,3
819,Finn,Wilson,7/15/2023,23,14,5
820,Theodore,Scott,6/3/2024,94,8,2
821,Ava,Clark,1/30/2024,118,19,2
822,Adam,Hernandez,6/28/2023,107,3,5
823,Lily,Baker,6/12/2024,6,11,3
824,Ella,Hill,4/24/2023,34,44,4
825,Joshua,Adams,11/18/2024,91,19,6
826,Charlotte,Martin,2/21/2024,75,39,5
827,Grace,Hill,10/7/2024,25,20,4
828,Charlotte,Lewis,4/8/2024,42,23,2
829,Adam,Evans,6/15/2024,3,46,2
830,Dylan,Mitchell,10/21/2023,26,30,5
831,Emily,Perez,2/14/2023,33,32,6
832,Lily,Lee,9/10/2024,109,3,4
833,Zoe,Wright,4/4/2023,39,20,2
834,Zachary,Adams,8/17/2024,23,2,6
835,Olivia,Smith,11/24/2023,14,39,5
836,Andrew,Baker,8/5/2024,81,21,1
837,Thomas,Young,9/22/2023,84,9,3
838,Dylan,Martin,3/5/2024,19,28,2
839,Luke,Clark,12/14/2024,50,2,3
840,Emily,Thomas,4/21/2024,49,9,2
841,Thomas,Martin,9/13/2024,61,23,5
842,Ella,Clark,4/28/2023,14,36,5
843,Lily,Evans,8/26/2024,79,42,6
844,Olivia,Brown,6/22/2024,54,9,1
845,Zachary,Perez,1/15/2023,34,30,6
846,Joshua,Robinson,11/23/2023,113,48,6
847,Charles,Allen,1/29/2023,38,44,4
848,Zachary,Wright,6/6/2023,83,46,6
849,Zachary,Moore,6/19/2024,52,44,4
850,Owen,Taylor,7/12/2024,65,22,5
851,Zachary,Baker,5/31/2023,103,15,6
852,Isabella,Davis,7/22/2023,95,27,4
853,Emma,Carter,8/30/2023,90,14,4
854,Emily,Martin,10/12/2024,37,20,1
855,Luke,Hernandez,7/9/2024,63,32,1
856,Adam,Evans,7/18/2023,40,47,3
857,Mia,Thomas,1/11/2024,27,31,2
858,Joshua,Hall,7/13/2024,20,46,2
859,Owen,King,7/15/2024,119,32,3
860,Thomas,Clark,7/5/2024,116,19,2
861,Amelia,Lee,4/30/2023,42,33,1
862,Grace,Nelson,12/12/2023,47,13,2
863,Harrison,Perez,12/15/2023,94,50,1
864,Luke,Baker,10/19/2023,22,34,2
865,Emily,Wright,5/31/2023,77,27,6
866,Ava,Nelson,10/4/2024,33,28,1
867,Mia,Moore,2/25/2023,46,21,3
868,Eli,Allen,2/12/2024,95,9,3
869,Michael,Wilson,8/6/2023,82,17,3
870,Zoe,Wright,8/20/2024,82,34,5
871,Chloe,Thomas,7/2/2023,82,42,3
872,Lily,Young,1/14/2024,41,18,2
873,Luke,Taylor,12/14/2024,13,32,6
874,Emma,Thomas,5/15/2024,120,24,1
875,Olivia,Carter,5/5/2023,117,2,2
876,Isabella,Baker,5/29/2024,116,40,3
877,Olivia,Wright,9/23/2023,66,9,5
878,Grace,Martin,5/23/2023,14,17,3
879,Zachary,Young,12/9/2023,85,43,6
880,Owen,Wright,2/22/2024,58,39,1
881,Sophia,Smith,5/11/2023,41,14,1
882,Ryan,Young,8/16/2023,5,14,3
883,Theodore,Brown,4/7/2024,20,17,1
884,Eli,Baker,1/23/2024,116,18,1
885,Amelia,Lewis,4/6/2023,39,47,3
886,Harrison,Mitchell,2/7/2024,109,31,1
887,Theodore,Evans,12/18/2024,12,1,4
888,Owen,Smith,1/12/2023,106,24,6
889,Ryan,Carter,5/26/2023,80,45,1
890,Charlotte,Lee,12/13/2023,68,44,2
891,Grace,King,2/18/2023,50,41,1
892,Charles,Johnson,6/1/2024,62,25,1
893,Eli,King,10/28/2023,87,17,5
894,Owen,Moore,3/25/2024,73,23,1
895,Chloe,Evans,10/5/2024,41,12,3
896,Olivia,Thomas,1/15/2023,68,12,1
897,Theodore,Lee,2/17/2023,96,45,3
898,Owen,Baker,3/10/2023,117,7,4
899,Dylan,Robinson,7/18/2024,75,19,1
900,Sophia,Hall,4/25/2023,81,38,5
901,Eli,Young,4/22/2023,21,40,1
902,Ryan,Smith,9/28/2024,81,49,4
903,Grace,Young,8/8/2023,26,43,2
904,Eli,King,1/7/2024,49,3,3
905,Grace,Perez,12/12/2024,81,39,2
906,Emily,Baker,10/25/2024,80,30,2
907,Sophia,Adams,2/27/2024,19,2,1
908,Mia,Moore,2/28/2024,113,38,1
909,Adam,Clark,1/9/2024,27,30,5
910,Finn,Hall,1/11/2024,39,1,2
911,Thomas,Nelson,9/8/2024,88,3,6
912,Theodore,King,12/6/2023,25,4,4
913,Emily,Allen,5/10/2023,72,24,2
914,Finn,Smith,8/30/2024,31,48,6
915,Ella,King,2/26/2023,33,9,4
916,Theodore,Young,5/6/2024,11,1,5
917,Zoe,Robinson,12/6/2024,81,12,5
918,Emma,Johnson,5/15/2024,75,33,5
919,Zoe,Wright,1/5/2024,33,46,6
920,Charlotte,Scott,3/22/2023,0,5,4
921,Amelia,Hill,10/7/2024,97,32,6
922,Isabella,King,12/28/2024,75,26,5
923,Olivia,Allen,7/5/2024,6,38,4
924,Dylan,Mitchell,7/12/2023,69,14,1
925,Lily,Lee,7/2/2024,27,45,6
926,Emma,Hill,3/25/2024,0,36,2
927,Grace,Thomas,5/20/2023,115,48,5
928,Theodore,Young,9/28/2024,6,25,3
929,Ella,Walker,4/5/2023,11,20,2
930,Charles,Hall,5/4/2024,87,31,2
931,Olivia,Hernandez,7/5/2024,23,47,4
932,Charlotte,Allen,10/19/2024,75,10,1
933,Luke,Allen,5/18/2023,14,41,3
934,Emily,Perez,12/1/2023,84,45,4
935,Sophia,Walker,6/3/2023,96,27,2
936,Thomas,Wright,7/29/2023,52,9,6
937,Eli,Clark,7/8/2024,46,32,4
938,Theodore,Hall,2/3/2024,34,33,6
939,Lily,Young,7/1/2023,46,1,5
940,Emily,Hernandez,4/23/2024,63,41,4
941,Harrison,Taylor,5/26/2024,94,22,3
942,Grace,Young,11/10/2024,93,30,3
943,Adam,Hall,9/16/2023,52,4,2
944,Luke,Evans,6/14/2023,18,10,5
945,Isabella,Thomas,12/20/2024,11,45,2
946,Chloe,Evans,2/19/2023,85,22,3
947,Andrew,Johnson,5/7/2024,119,23,2
948,Joshua,Mitchell,5/12/2023,73,19,4
949,Amelia,Smith,2/14/2024,65,50,2
950,Olivia,Brown,3/4/2023,79,47,1
951,Amelia,Allen,10/23/2023,42,18,5
952,Grace,Smith,2/27/2023,0,30,4
953,Mia,Clark,4/27/2023,95,23,1
954,Zachary,Scott,7/22/2024,71,39,5
955,Theodore,Moore,8/21/2023,28,39,4
956,Finn,Brown,7/10/2023,110,9,4
957,Luke,Smith,5/10/2024,14,42,3
958,Zoe,Moore,7/22/2024,67,30,2
959,Dylan,Evans,6/10/2023,97,1,4
960,Dylan,Perez,8/22/2024,100,33,3
961,Finn,Martin,5/28/2024,68,13,6
962,Ryan,Wright,10/8/2024,2,31,4
963,Ryan,Hall,12/11/2024,24,47,5
964,Dylan,Hall,10/27/2023,84,29,1
965,Zoe,Scott,12/11/2024,11,15,4
966,Zachary,Wilson,5/20/2024,0,6,2
967,Zoe,Martin,6/13/2024,17,10,5
968,Zachary,Hernandez,2/16/2023,99,15,4
969,Ava,Hernandez,10/7/2023,120,36,5
970,Charles,Hill,12/30/2023,44,12,6
971,Ava,Hill,5/6/2024,41,6,5
972,Ava,Baker,6/28/2023,10,31,4
973,Grace,Lewis,4/16/2023,98,37,2
974,Ava,Brown,12/14/2024,40,4,6
975,Emma,Evans,11/21/2023,108,4,5
976,Ella,Hill,1/21/2024,117,28,4
977,Charles,Mitchell,8/27/2023,84,18,4
978,Lily,Martin,7/8/2023,24,8,3
979,Zoe,Mitchell,6/26/2024,28,41,6
980,Lily,Perez,5/26/2024,70,21,4
981,Lily,Clark,9/24/2024,56,8,2
982,Amelia,Nelson,9/9/2024,12,16,3
983,Andrew,Allen,11/14/2023,4,23,5
984,Sophia,Brown,2/8/2024,107,18,1
985,Charlotte,Wright,12/24/2023,95,9,5
986,Charles,Brown,8/9/2023,91,38,3
987,Dylan,Evans,4/9/2024,105,23,3
988,Isabella,Baker,8/21/2023,42,31,2
989,Amelia,Carter,6/26/2024,10,45,3
990,Chloe,Carter,6/6/2024,70,40,2
991,Charlotte,Wright,6/8/2024,32,38,6
992,Harrison,Martin,2/3/2024,64,48,4
993,Lily,Carter,12/5/2023,101,49,4
994,Luke,Perez,7/20/2024,93,50,1
995,Olivia,Clark,8/18/2023,73,16,1
996,Lily,Nelson,4/16/2023,41,23,3
997,Charlotte,Allen,1/28/2024,103,25,2
998,Amelia,Lewis,5/29/2024,91,6,5
999,Andrew,Lewis,3/18/2024,26,5,2
1000,Adam,Thomas,1/20/2024,72,33,4
1001,Ella,Smith,9/4/2024,7,46,6
1002,Andrew,Young,9/17/2023,108,24,3
1003,Thomas,Wright,4/22/2023,80,47,6
1004,Grace,Robinson,1/8/2023,83,9,4
1005,Chloe,Taylor,12/31/2023,117,28,2
1006,Charles,Johnson,3/13/2024,78,37,1
1007,Eli,Allen,12/27/2023,100,24,5
1008,Sophia,Davis,4/16/2023,75,45,4
1009,Mia,Scott,1/13/2024,101,24,5
1010,Eli,Lee,12/8/2023,106,37,4
1011,Isabella,Nelson,3/17/2024,99,1,1
1012,Thomas,Allen,5/26/2023,10,5,3
1013,Adam,Adams,9/4/2024,108,1,6
1014,Thomas,Hernandez,3/5/2024,101,5,3
1015,Sophia,Hill,1/13/2023,48,49,5
1016,Andrew,Young,8/20/2024,5,40,2
1017,Adam,Robinson,4/25/2024,100,2,5
1018,Emma,Martin,5/29/2023,22,43,3
1019,Eli,King,3/30/2023,58,44,4
1020,Sophia,Wright,7/29/2024,110,11,6
1021,Ella,Scott,4/12/2024,89,20,2
1022,Owen,Mitchell,10/2/2023,43,30,2
1023,Dylan,Hall,5/3/2024,8,26,3
1024,Theodore,Scott,10/21/2024,87,27,2
1025,Eli,Lewis,5/29/2023,37,12,6
1026,Amelia,Moore,2/26/2023,106,17,3
1027,Emily,Allen,2/11/2023,65,5,2
1028,Thomas,Wilson,5/8/2023,43,13,2
1029,Luke,Brown,7/16/2024,19,49,6
1030,Joshua,Thomas,12/16/2023,65,45,1
1031,Sophia,Adams,6/28/2023,84,38,3
1032,Adam,Hall,1/12/2023,90,16,4
1033,Michael,Smith,3/30/2023,43,23,5
1034,Andrew,Brown,4/17/2023,95,48,5
1035,Eli,King,2/12/2024,73,14,2
1036,Andrew,Wright,2/5/2024,107,38,2
1037,Adam,Adams,3/2/2024,4,40,2
1038,Harrison,Perez,8/24/2024,49,2,5
1039,Charles,Wright,6/14/2024,42,10,3
1040,Emma,Evans,11/4/2024,59,40,6
1041,Harrison,Robinson,8/28/2024,28,19,6
1042,Isabella,Moore,4/20/2023,44,21,5
1043,Charlotte,Thomas,4/29/2024,47,30,4
1044,Harrison,Allen,9/14/2023,85,27,5
1045,Michael,Scott,12/9/2023,79,46,2
1046,Owen,Hill,11/15/2024,74,22,6
1047,Charlotte,Davis,12/13/2023,115,15,3
1048,Amelia,Hernandez,3/30/2024,25,11,2
1049,Mia,Young,11/25/2023,109,13,5
1050,Chloe,Young,4/24/2024,95,20,6
1051,Thomas,Hill,3/18/2023,62,37,1
1052,Mia,Hernandez,12/8/2024,18,9,1
1053,Ava,Martin,2/7/2024,44,28,2
1054,Grace,Robinson,9/5/2023,15,26,2
1055,Amelia,Smith,8/29/2024,92,16,6
1056,Olivia,Allen,1/30/2024,85,29,2
1057,Ava,Clark,9/3/2024,64,17,3
1058,Thomas,Lee,10/30/2023,11,38,2
1059,Charlotte,Mitchell,2/15/2024,117,24,3
1060,Zoe,Lee,5/23/2023,8,6,6
1061,Finn,Davis,3/2/2023,100,41,4
1062,Chloe,Lewis,11/30/2024,18,45,1
1063,Zachary,Wilson,1/9/2024,94,23,2
1064,Thomas,Lee,11/22/2024,99,30,2
1065,Michael,Davis,1/28/2024,78,49,1
1066,Owen,Lee,9/14/2023,63,45,3
1067,Emma,Clark,9/9/2023,111,1,4
1068,Ella,King,6/12/2023,78,1,4
1069,Dylan,Brown,9/5/2023,35,8,5
1070,Charlotte,King,5/2/2024,114,2,1
1071,Emily,Johnson,10/7/2023,13,46,2
1072,Ella,Baker,1/20/2023,96,19,2
1073,Charles,King,4/3/2023,115,34,6
1074,Grace,Smith,12/4/2024,38,15,5
1075,Mia,Scott,6/16/2024,79,29,5
1076,Amelia,Wright,5/22/2023,42,19,3
1077,Michael,Adams,2/12/2023,75,4,4
1078,Charles,Walker,6/25/2023,58,45,4
1079,Amelia,Perez,1/3/2024,7,27,4
1080,Amelia,Nelson,6/13/2023,83,43,5
1081,Ryan,Carter,3/2/2024,31,34,6
1082,Zoe,Hill,1/8/2023,72,17,4
1083,Joshua,Walker,12/16/2023,103,8,5
1084,Charles,Moore,2/13/2024,95,5,4
1085,Charlotte,Perez,6/18/2024,112,10,1
1086,Ava,Baker,9/10/2023,30,14,2
1087,Emma,Hall,1/22/2024,51,48,2
1088,Thomas,Wilson,7/11/2024,63,33,6
1089,Olivia,Taylor,4/11/2024,110,37,5
1090,Amelia,Clark,6/29/2024,14,6,1
1091,Ava,Mitchell,6/20/2023,60,15,3
1092,Emma,Scott,8/8/2024,90,47,3
1093,Emma,Mitchell,8/9/2023,4,6,5
1094,Emma,Brown,10/12/2023,67,17,1
1095,Luke,Evans,9/22/2024,20,3,4
1096,Grace,Hall,12/26/2023,91,39,6
1097,Eli,Allen,7/11/2023,73,43,5
1098,Dylan,King,4/21/2023,7,23,2
1099,Zoe,Young,8/14/2024,10,18,1
1100,Ella,Perez,6/29/2023,79,11,6
1101,Andrew,Allen,2/7/2023,23,27,5
1102,Lily,Robinson,8/3/2023,2,44,6
1103,Finn,Walker,4/10/2023,72,39,6
1104,Ava,Johnson,11/10/2023,28,18,6
1105,Emily,King,6/10/2024,82,30,6
1106,Michael,Nelson,9/8/2024,9,11,5
1107,Theodore,Walker,3/11/2024,109,23,5
1108,Andrew,Evans,1/9/2023,37,28,5
1109,Owen,Nelson,7/1/2024,82,33,3
1110,Sophia,Davis,2/1/2024,49,21,6
1111,Ella,Carter,10/27/2024,70,6,5
1112,Ella,Martin,5/19/2024,99,13,1
1113,Isabella,Davis,10/15/2024,8,48,5
1114,Isabella,Walker,4/23/2024,34,12,5
1115,Charlotte,Carter,2/27/2024,77,16,6
1116,Charles,Smith,9/28/2023,68,46,6
1117,Luke,Hernandez,9/20/2023,38,32,2
1118,Zachary,Allen,3/7/2023,84,45,3
1119,Harrison,Johnson,5/31/2024,70,7,4
1120,Eli,Adams,4/19/2024,29,20,4
1121,Andrew,Young,6/28/2024,65,42,6
1122,Theodore,Lee,2/15/2023,114,9,2
1123,Ryan,Hall,6/2/2024,61,31,5
1124,Zachary,Hill,1/10/2023,32,28,6
1125,Zachary,Young,8/28/2024,108,35,6
1126,Lily,Baker,11/5/2024,20,29,3
1127,Chloe,Brown,5/31/2024,40,7,3
1128,Emma,King,1/6/2024,113,50,4
1129,Zoe,Robinson,4/23/2023,7,49,4
1130,Emma,King,11/13/2024,120,26,6
1131,Dylan,Taylor,3/23/2024,81,16,2
1132,Owen,Young,1/10/2023,89,48,4
1133,Isabella,Young,8/13/2024,20,24,3
1134,Charlotte,Nelson,11/10/2023,114,29,6
1135,Eli,Hernandez,7/15/2024,82,10,4
1136,Andrew,King,4/20/2024,103,11,4
1137,Isabella,Taylor,1/8/2024,29,25,5
1138,Ava,Clark,8/18/2023,83,28,2
1139,Lily,Taylor,9/21/2024,86,29,1
1140,Harrison,Perez,12/26/2023,66,2,5
1141,Theodore,Lee,8/13/2023,104,8,6
1142,Charles,Wilson,8/18/2024,15,15,3
1143,Charlotte,Taylor,3/15/2024,91,14,1
1144,Grace,Perez,11/30/2023,77,37,1
1145,Dylan,Wilson,7/21/2024,22,31,1
1146,Emily,Nelson,4/30/2023,118,32,2
1147,Isabella,Hill,8/26/2023,38,36,2
1148,Mia,Moore,7/21/2023,42,2,4
1149,Amelia,Scott,3/28/2024,97,41,1
1150,Amelia,Allen,6/30/2023,80,10,6
1151,Finn,Evans,6/4/2023,52,1,5
1152,Ella,Lewis,10/24/2023,56,16,3
1153,Theodore,Walker,10/21/2024,50,3,5
1154,Theodore,Smith,8/18/2023,57,14,1
1155,Theodore,Young,8/21/2023,61,29,6
1156,Ella,Hall,1/23/2023,8,22,6
1157,Charlotte,Wilson,2/2/2023,29,6,6
1158,Thomas,Wilson,12/7/2023,42,47,5
1159,Zachary,Evans,12/28/2024,6,6,4
1160,Zachary,Adams,5/29/2024,67,24,4
1161,Thomas,Nelson,8/13/2024,56,23,5
1162,Lily,Taylor,2/7/2023,119,18,4
1163,Sophia,Nelson,1/25/2024,5,19,6
1164,Joshua,Adams,5/14/2024,80,45,5
